"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","start","end","saccver","spid","gene_uni","evalue","protein_names","gene_ontology_biological_process","gene_ontology_i_ds"
"g55643",436.333913980371,-0.334604626313624,0.10930151128121,-3.06129917502015,0.00220378772614016,0.03316579405845,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g89184",296.305457612888,1.95064681724558,0.637202060163194,3.06126884892054,0.00220401096509423,0.03316579405845,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g56555",314.158953079364,1.16169875136802,0.379507541136644,3.06106895238149,0.00220548297841554,0.0331781634995966,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g71416",163.177389183131,0.244150211983042,0.0797625172622605,3.06096422684695,0.0022062545238956,0.0331781634995966,0,8580,"sp|O08788|DCTN1_MOUSE","O08788","DCTN1",2.17e-11,"Dynactin subunit 1 (150 kDa dynein-associated polypeptide) (DAP-150) (DP-150) (p150-glued)","cell division [GO:0051301]; centriole-centriole cohesion [GO:0010457]; cytoplasmic microtubule organization [GO:0031122]; establishment of mitotic spindle orientation [GO:0000132]; melanosome transport [GO:0032402]; microtubule anchoring at centrosome [GO:0034454]; motor behavior [GO:0061744]; neuromuscular junction development [GO:0007528]; neuromuscular process [GO:0050905]; neuron cellular homeostasis [GO:0070050]; neuron projection maintenance [GO:1990535]; non-motile cilium assembly [GO:1905515]; nuclear membrane disassembly [GO:0051081]; nuclear migration [GO:0007097]; positive regulation of intracellular protein transport [GO:0090316]; positive regulation of microtubule nucleation [GO:0090063]; positive regulation of microtubule polymerization [GO:0031116]; positive regulation of neuromuscular junction development [GO:1904398]; regulation of mitotic spindle organization [GO:0060236]; retrograde transport, endosome to Golgi [GO:0042147]; ventral spinal cord development [GO:0021517]","GO:0000132; GO:0000776; GO:0000922; GO:0005634; GO:0005635; GO:0005737; GO:0005813; GO:0005814; GO:0005819; GO:0005829; GO:0005868; GO:0005874; GO:0005875; GO:0005938; GO:0007097; GO:0007528; GO:0008017; GO:0010457; GO:0015630; GO:0015631; GO:0019901; GO:0021517; GO:0030424; GO:0031116; GO:0031122; GO:0031252; GO:0032402; GO:0032991; GO:0034454; GO:0035371; GO:0036064; GO:0042147; GO:0042802; GO:0043005; GO:0043025; GO:0045171; GO:0050905; GO:0051010; GO:0051081; GO:0051301; GO:0060236; GO:0061744; GO:0070050; GO:0072686; GO:0090063; GO:0090316; GO:0099738; GO:0120103; GO:1904398; GO:1905515; GO:1990535"
"g99379",27.2974156290909,0.704276517045108,0.230079736447397,3.06101062144656,0.00220591268998201,0.0331781634995966,0,6574,"sp|P21329|RTJK_DROFU","P21329","RTJK",2.24e-20,"RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",NA,"GO:0003964"
"g78792",78.901296957853,-0.823152518636635,0.268934259745658,-3.06079455780428,0.00220750505339599,0.0331898408479022,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g32386",77.9984116789751,1.26571385323011,0.41354332108721,3.060656015197,0.00220852665022979,0.0331961033313389,0,29957,"sp|Q96DM1|PGBD4_HUMAN","Q96DM1","PGBD4",5.61e-65,"PiggyBac transposable element-derived protein 4",NA,NA
"g64133",316.314633460696,-0.541881433034811,0.177050170652379,-3.06060949299362,0.00220886979663384,0.0331961033313389,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g34231",399.437160697968,-0.273760593834245,0.0894582665597536,-3.06020454410869,0.00221185875213007,0.0332338897224556,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g17997",1034.01351134904,-0.321086220289073,0.104938723166565,-3.05974963864794,0.00221522086107207,0.0332346780514093,6836,16484,"sp|O73792|TIE1_DANRE","O73792","TIE1",9.71e-30,"Tyrosine-protein kinase receptor Tie-1 (EC 2.7.10.1) (Fragment)","angiogenesis [GO:0001525]; blood vessel development [GO:0001568]; endothelial cell-cell adhesion [GO:0071603]; heart development [GO:0007507]; positive regulation of angiogenesis [GO:0045766]; positive regulation of kinase activity [GO:0033674]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]; vasculature development [GO:0001944]","GO:0001525; GO:0001568; GO:0001944; GO:0004712; GO:0004714; GO:0005524; GO:0005887; GO:0007169; GO:0007507; GO:0033674; GO:0043235; GO:0045766; GO:0071603"
"g49941",143.058743306165,-0.359049427564014,0.117343425465291,-3.05981716606881,0.00221472148451039,0.0332346780514093,0,6460,"sp|Q5R8X1|ZN665_PONAB","Q5R8X1","ZN665",1.62e-77,"Zinc finger protein 665",NA,"GO:0003677; GO:0005634; GO:0046872"
"g81305",89.9862879305444,0.697983219778392,0.228102404093219,3.05995556054353,0.0022136983566185,0.0332346780514093,2660,8744,"sp|P21328|RTJK_DROME","P21328","RTJK",1.23e-23,"RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",NA,"GO:0003964"
"g81489",18.5013261933146,1.38196566506456,0.451646305444113,3.05984051769371,0.00221454881935065,0.0332346780514093,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g95680",46.5184583549191,0.493313200471721,0.161227265112967,3.05973806679703,0.00221530644719951,0.0332346780514093,0,3691,"sp|P12262|EF1B_ARTSA","P12262","EF1B",1.7e-18,"Elongation factor 1-beta (EF-1-beta)",NA,"GO:0003746; GO:0005853"
"g102187",27.4641810068618,0.476346296666973,0.155678291232289,3.05981195513132,0.00221476001659012,0.0332346780514093,0,2054,"sp|P21329|RTJK_DROFU","P21329","RTJK",1.91e-29,"RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",NA,"GO:0003964"
"g106619",2173.58781889421,1.25131822887401,0.408921257903309,3.06004690313724,0.00221302331296311,0.0332346780514093,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g126092",445.519833162385,0.316662468144598,0.103495164154436,3.05968371306772,0.00221570849130193,0.0332346780514093,1012,3014,"sp|Q8MKK4|TRE12_DROME","Q8MKK4","TRE12",2.23e-94,"Facilitated trehalose transporter Tret1-2 homolog (DmTret1-2)",NA,"GO:0005886; GO:0016020; GO:0016021; GO:0051119"
"g6539",386.650693637912,-0.420249290912444,0.137367133025879,-3.05931471128011,0.00221843969511357,0.0332542732974657,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g21015",401.475134077506,-0.271446781214822,0.0887260766589731,-3.05937996400036,0.00221795649610412,0.0332542732974657,3065,8732,"sp|P10394|POL4_DROME","P10394","POL4",2.07e-28,"Retrovirus-related Pol polyprotein from transposon 412 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]","DNA integration [GO:0015074]","GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074"
"g33335",1201.27059829785,-0.46226172352688,0.15109871973223,-3.05933580606162,0.00221828347685932,0.0332542732974657,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g87088",28.2175044768816,0.960483535743026,0.313986349944424,3.05899774277778,0.00222078823234318,0.0332823524084343,0,8081,"sp|Q96DM1|PGBD4_HUMAN","Q96DM1","PGBD4",2.72e-51,"PiggyBac transposable element-derived protein 4",NA,NA
"g37965",302.842005171208,0.42897937540774,0.140242654536587,3.05883667722381,0.00222198249964069,0.0332860014248698,18374,21904,"sp|Q25008|TBA1_HOMAM","Q25008","TBA1",1.04e-27,"Tubulin alpha-1 chain (Alpha-I tubulin)","microtubule-based process [GO:0007017]","GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017"
"g81444",347.189634854077,-0.293273081455045,0.0958773074739223,-3.05883727006844,0.00222197810274318,0.0332860014248698,5745,8894,"sp|P11369|LORF2_MOUSE","P11369","LORF2",1.29e-26,"LINE-1 retrotransposable element ORF2 protein (ORF2p) (Long interspersed element-1) (L1) (Retrovirus-related Pol polyprotein LINE-1) [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease (EC 3.1.21.-)]","DNA recombination [GO:0006310]","GO:0003964; GO:0004519; GO:0006310; GO:0046872"
"g5147",1994.49479186241,-0.275395459525109,0.0900414734385068,-3.05854012610298,0.00222418290352346,0.0332875230725884,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g11116",151.576339303578,0.302129765900916,0.0987756619514858,3.05874706311063,0.00222264722429244,0.0332875230725884,38465,44451,"sp|P15505|GCSP_CHICK","P15505","GCSP",1.78e-20,"Glycine dehydrogenase (decarboxylating), mitochondrial (EC 1.4.4.2) (Glycine cleavage system P protein) (Glycine decarboxylase) (Glycine dehydrogenase (aminomethyl-transferring))","glycine catabolic process [GO:0006546]; response to lipoic acid [GO:1903442]; response to methylamine [GO:0036255]","GO:0004375; GO:0005739; GO:0006546; GO:0016829; GO:0036255; GO:0042803; GO:0047960; GO:0070280; GO:1903442"
"g45650",947.050796656197,-0.340749405706018,0.111410030010654,-3.05851641610215,0.00222435891747624,0.0332875230725884,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g47832",132.386952474633,-0.373036775946759,0.121959621846944,-3.05869082158119,0.00222306449641682,0.0332875230725884,2429,13254,"sp|P21328|RTJK_DROME","P21328","RTJK",1.74e-33,"RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",NA,"GO:0003964"
"g118136",104.909158698736,0.628212442570227,0.205401071929048,3.0584672059902,0.00222472427521433,0.0332875230725884,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g119281",23.5075396008787,0.582330152015798,0.190401124549558,3.05843861685925,0.00222493655888077,0.0332875230725884,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g48997",2123.27491222552,1.81173724603509,0.592399746431442,3.05830185942654,0.00222595228443562,0.0332884936035056,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g146506",138.404319414046,1.74880770871764,0.571820822256943,3.05831414430695,0.00222586102473631,0.0332884936035056,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g221",458.722264664465,-0.211862435536727,0.0692851162364902,-3.05783474207619,0.00222942486629468,0.0333261892161018,69320,77714,"sp|P11369|LORF2_MOUSE","P11369","LORF2",4.28e-18,"LINE-1 retrotransposable element ORF2 protein (ORF2p) (Long interspersed element-1) (L1) (Retrovirus-related Pol polyprotein LINE-1) [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease (EC 3.1.21.-)]","DNA recombination [GO:0006310]","GO:0003964; GO:0004519; GO:0006310; GO:0046872"
"g29482",242.733994491859,-0.415135610721791,0.135758779900957,-3.05789143821603,0.0022290031188273,0.0333261892161018,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g42352",130.934979139234,0.304149537940844,0.0994806328650553,3.0573743771154,0.00223285210696318,0.0333631751654605,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g124832",55.6953871324767,0.452633640629228,0.14804596445354,3.05738587539327,0.00223276644793888,0.0333631751654605,0,4055,"sp|Q14CM0|FRPD4_HUMAN","Q14CM0","FRPD4",2.52e-13,"FERM and PDZ domain-containing protein 4 (PDZ domain-containing protein 10) (PSD-95-interacting regulator of spine morphogenesis) (Preso)","positive regulation of synapse structural plasticity [GO:0051835]","GO:0005546; GO:0005856; GO:0032991; GO:0043197; GO:0051835"
"g129236",125.410458542872,0.687421623194279,0.22484671540998,3.05729003841951,0.00223348049923,0.0333654443343474,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g132451",13.4567660612326,0.572654751952845,0.187325671093157,3.05700093644967,0.00223563577541069,0.0333905174323178,1075,3430,"sp|P08548|LIN1_NYCCO","P08548","LIN1",7.16e-29,"LINE-1 reverse transcriptase homolog (EC 2.7.7.49)",NA,"GO:0003964; GO:0046872"
"g89700",622.368428913619,0.186352282351864,0.0609611531167581,3.0569021881024,0.00223637238805513,0.0333943957916067,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g37652",37.4946610871447,0.352978506783757,0.115472211833272,3.05682641026584,0.00223693780313312,0.033395716652404,10815,15451,"sp|P54359|SEPT2_DROME","P54359","SEPT2",1.4e-26,"Septin-2","cellularization [GO:0007349]; cellular protein localization [GO:0034613]; cytoskeleton-dependent cytokinesis [GO:0061640]; growth of a germarium-derived egg chamber [GO:0007295]; imaginal disc development [GO:0007444]; regulation of cell cycle [GO:0051726]","GO:0003924; GO:0005525; GO:0005819; GO:0005940; GO:0007295; GO:0007349; GO:0007444; GO:0015630; GO:0031105; GO:0032153; GO:0034613; GO:0042803; GO:0051726; GO:0060090; GO:0061640"
"g153214",21.4962769218651,0.611285701246501,0.199989079159992,3.05659540917966,0.00223866222231168,0.0334143362783669,0,1663,"sp|Q68FX0|IDH3B_RAT","Q68FX0","IDH3B",6.8e-32,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial (Isocitric dehydrogenase subunit beta) (NAD(+)-specific ICDH subunit beta)","2-oxoglutarate metabolic process [GO:0006103]; isocitrate metabolic process [GO:0006102]; NADH metabolic process [GO:0006734]; tricarboxylic acid cycle [GO:0006099]","GO:0000287; GO:0004449; GO:0005739; GO:0005962; GO:0006099; GO:0006102; GO:0006103; GO:0006734; GO:0051287"
"g155788",13.8946453018456,-0.535605851682159,0.175246116160462,-3.05630654428734,0.00224082030777257,0.033439419503329,0,1499,"sp|Q9NBX4|RTXE_DROME","Q9NBX4","RTXE",9.52e-13,"Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)","transposition, DNA-mediated [GO:0006313]","GO:0003964; GO:0006313"
"g47374",65.8637880437401,-0.697458475258602,0.228219314769403,-3.05608872747395,0.00224244885944134,0.0334536555536148,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g102630",89.5770085574249,0.865486606858144,0.283204227231709,3.05605115897522,0.00224272985758902,0.0334536555536148,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g89176",17.4724358323875,-1.37183906341551,0.448904463327938,-3.0559710929257,0.00224332882898293,0.0334554628216671,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g50253",486.01122293267,-0.253396839717592,0.0829274383296008,-3.05564533068596,0.00224576735693739,0.0334837036256377,6075,11784,"sp|Q10126|YSM6_CAEEL","Q10126","YSM6",2.39e-17,"Putative uncharacterized transposon-derived protein F52C9.6",NA,NA
"g101743",160.362189955795,0.413665468841612,0.135379883164101,3.05559038147631,0.00224617892441401,0.0334837036256377,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g19960",476.898041064744,-0.212741654322334,0.0696283659306869,-3.0553877213507,0.00224769743853956,0.0334992080144025,6106,17704,"sp|O00370|LORF2_HUMAN","O00370","LORF2",3.36e-17,"LINE-1 retrotransposable element ORF2 protein (ORF2p) [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease (EC 3.1.21.-)]","DNA recombination [GO:0006310]; nucleic acid phosphodiester bond hydrolysis [GO:0090305]; reverse transcription involved in RNA-mediated transposition [GO:0032199]; transposition, RNA-mediated [GO:0032197]","GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305"
"g9872",527.794149285801,-0.330566099464012,0.108222629798636,-3.05450070913152,0.0022543548157815,0.0335912780360479,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g30492",628.790379783482,-0.351150025115662,0.11497302888108,-3.05419478405554,0.00225665509110935,0.0336183991849563,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g25609",3049.90452217598,-0.520141566097614,0.170320719176471,-3.05389484387211,0.00225891245312521,0.0336305617994729,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g35639",230.109982607858,-0.400900953748629,0.131274339987946,-3.053917115755,0.00225874476294935,0.0336305617994729,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g52207",14.2959148496611,0.781956996091231,0.256049242348153,3.05393208322013,0.00225863207583815,0.0336305617994729,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g7363",138.463384362814,0.535807975629009,0.175458255254284,3.05376327179639,0.00225990332256618,0.0336381613179079,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g24451",204.257073267965,0.73453690149004,0.240568547560939,3.05333722524127,0.00226311461272435,0.0336788010528658,7145,16340,"sp|Q27245|YH24_CAEEL","Q27245","YH24",1.05e-13,"Putative aminopeptidase W07G4.4 (EC 3.4.11.-)",NA,"GO:0005737; GO:0008233; GO:0030145; GO:0070006"
"g7864",454.500104328198,0.594056544151439,0.194573624866152,3.05311958164985,0.00226475669586761,0.0336960761434888,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g44472",1159.87178253245,-0.629095593384734,0.206066971102908,-3.05286960844671,0.00226664404712498,0.0337169923287863,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g22587",16.9516217344979,0.768666989433333,0.251800467071797,3.05268293729638,0.00226805439400413,0.0337192499633379,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g38635",131.81466111049,-0.550376262440493,0.180294093688104,-3.05265830500585,0.00226824055710419,0.0337192499633379,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g136475",11.457428639744,1.08752384841601,0.356251496620964,3.0526856974108,0.00226803353480013,0.0337192499633379,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g42688",1127.10851705752,-0.253896522014445,0.083176001837776,-3.05252135717748,0.00226927582098742,0.033720321399384,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g162184",41.4908045106333,0.904892362405113,0.29644070344886,3.05252400185733,0.00226925582430086,0.033720321399384,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g76736",154.994725040331,1.8557018471488,0.607946000257797,3.05241229708214,0.00227010057578641,0.033723912269769,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g92139",12.6107911434727,0.812104174537333,0.266057618716832,3.05236203516376,0.00227048076836943,0.033723912269769,1931,6564,"sp|Q96DM1|PGBD4_HUMAN","Q96DM1","PGBD4",6.04e-13,"PiggyBac transposable element-derived protein 4",NA,NA
"g68986",26.2270635683764,0.491307132527152,0.160970090552537,3.05216410601944,0.00227197851666587,0.0337390014379451,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g21572",34.5748592999323,-0.789100496054888,0.258546743435428,-3.05206124652645,0.00227275722140367,0.0337434086361836,37555,39938,"sp|Q95SX7|RTBS_DROME","Q95SX7","RTBS",3.44e-21,"Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)","transposition, DNA-mediated [GO:0006313]","GO:0003964; GO:0006313"
"g12433",26.8356895294427,0.592746619824209,0.194219434846472,3.0519428722093,0.0022736536847698,0.0337495619461971,19335,22484,"sp|Q6NT04|TIGD7_HUMAN","Q6NT04","TIGD7",7.89e-72,"Tigger transposable element-derived protein 7",NA,"GO:0003677; GO:0005634"
"g27531",39754.8123229454,0.537886281331325,0.176251620377627,3.05180899999035,0.00227466790598668,0.0337543650851322,905,7892,"sp|P84185|ACT5C_ANOGA","P84185","ACT5C",0,"Actin-5C (Actin-1D, cytoplasmic)","mitotic cytokinesis [GO:0000281]","GO:0000281; GO:0005524; GO:0005737; GO:0005856"
"g37263",22.8048893079055,0.585713805791187,0.191929750923817,3.05170929974101,0.00227542350826679,0.0337543650851322,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g135769",16.3516242685546,0.803241920597876,0.263209207530036,3.05172424679032,0.00227531021381429,0.0337543650851322,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g19117",105.788914993252,-0.384558793257341,0.126018331828849,-3.05160993385967,0.00227617680523486,0.033758387534195,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g5019",1118.11579838104,0.262793625012381,0.0861231167012395,3.05137151415468,0.00227798520696771,0.0337688324940677,4411,11874,"sp|G4WAW9|SELM_ERISI","G4WAW9","SELM",9.44e-11,"Selenoprotein M",NA,"GO:0005783"
"g20506",601.446006609399,0.715156623178728,0.234389130486005,3.05115097144587,0.00227965918432378,0.0337688324940677,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g52808",32.312112431631,-0.373892699913298,0.122537550949698,-3.05124998023488,0.00227890754214707,0.0337688324940677,5075,9805,"sp|P08548|LIN1_NYCCO","P08548","LIN1",1.59e-17,"LINE-1 reverse transcriptase homolog (EC 2.7.7.49)",NA,"GO:0003964; GO:0046872"
"g66686",99.5966320830791,0.479266952918702,0.157076247408771,3.05117394147741,0.00227948478316632,0.0337688324940677,5096,11672,"sp|Q9NBX4|RTXE_DROME","Q9NBX4","RTXE",4.73e-38,"Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)","transposition, DNA-mediated [GO:0006313]","GO:0003964; GO:0006313"
"g70603",182.260565348393,0.809280391926229,0.265217510314067,3.05138371507933,0.00227789263160976,0.0337688324940677,3205,10779,"sp|P21328|RTJK_DROME","P21328","RTJK",4.6e-16,"RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",NA,"GO:0003964"
"g157593",118.957662187062,0.585359675359428,0.191849764823955,3.05113574622605,0.00227977478933214,0.0337688324940677,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g19615",377.065514178557,-0.267786008278184,0.0877685011834527,-3.05104911975722,0.00228043264583394,0.0337714325287649,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g116906",25.4251255939779,0.787755223098861,0.258206543162247,3.05087242736474,0.00228177501778561,0.033784166461263,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g62853",220.89201067923,1.00734523382301,0.330200852772707,3.0507045192776,0.00228305132412237,0.0337959170427907,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g15502",1196.18741947945,0.399670465318279,0.131032722060651,3.05015769368879,0.00228721240007908,0.0338503567594033,40035,44632,"sp|Q10126|YSM6_CAEEL","Q10126","YSM6",5.57e-12,"Putative uncharacterized transposon-derived protein F52C9.6",NA,NA
"g61482",100.782276718313,1.4988727012551,0.491421208282185,3.05007735928729,0.00228782429061723,0.0338514541755732,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g100808",346.672784480017,-0.329280382917279,0.10796003715977,-3.05002102240829,0.00228825348643189,0.0338514541755732,2234,6324,"sp|Q96DM1|PGBD4_HUMAN","Q96DM1","PGBD4",2.13e-66,"PiggyBac transposable element-derived protein 4",NA,NA
"g28192",81.0605205768682,0.414950213447174,0.136051907464799,3.04994043214377,0.0022888675820003,0.0338533862181025,17970,33587,"sp|A8Y236|GLT10_CAEBR","A8Y236","GLT10",1.03e-16,"Putative polypeptide N-acetylgalactosaminyltransferase 10 (pp-GaNTase 10) (EC 2.4.1.41) (Protein-UDP acetylgalactosaminyltransferase 10) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 10)","protein glycosylation [GO:0006486]","GO:0000139; GO:0004653; GO:0005794; GO:0006486; GO:0016021; GO:0030246; GO:0046872"
"g108857",54.8407506930437,0.468843221678661,0.153731143859337,3.04976083510866,0.00229023664951544,0.0338664814626763,0,2264,"sp|Q3ULF4|SPG7_MOUSE","Q3ULF4","SPG7",3.11e-19,"Paraplegin (EC 3.4.24.-) (Spastic paraplegia 7 protein)","anterograde axonal transport [GO:0008089]; cell adhesion [GO:0007155]; mitochondrial outer membrane permeabilization involved in programmed cell death [GO:1902686]; mitochondrial protein processing [GO:0034982]; mitochondrion organization [GO:0007005]; protein-containing complex assembly [GO:0065003]; regulation of cell adhesion [GO:0030155]; regulation of mitochondrial membrane permeability [GO:0046902]","GO:0004176; GO:0004222; GO:0005524; GO:0005739; GO:0005743; GO:0005745; GO:0005757; GO:0007005; GO:0007155; GO:0008089; GO:0008270; GO:0016887; GO:0030155; GO:0034982; GO:0046902; GO:0065003; GO:1902686; GO:1904115"
"g50155",304.707163718195,-0.407970239277893,0.133779740498225,-3.04956668146106,0.0022917175257821,0.0338812241807878,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g8262",163.80736460668,0.678134494931552,0.222379286316014,3.04944991130101,0.00229260859406869,0.033882273919142,2466,10744,"sp|P45971|OST48_CAEEL","P45971","OST48",7.64e-14,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit (Oligosaccharyl transferase 48 kDa subunit) (Oligosaccharyl transferase beta subunit 1)","protein N-linked glycosylation [GO:0006487]; protein N-linked glycosylation via asparagine [GO:0018279]","GO:0006487; GO:0008250; GO:0016021; GO:0018279"
"g157272",43.7967986553619,0.558260407139327,0.18307037901262,3.04943055315815,0.00229275634592383,0.033882273919142,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g12907",12.2060828145701,0.672385557212714,0.220555327806443,3.04860265176995,0.00229908350804892,0.0339686071041505,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g58126",19.9281729776853,0.455324361965923,0.149359590247194,3.04851105451178,0.00229978451361304,0.0339717957962358,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g55964",981.13495264016,-0.336432917430598,0.110366866287084,-3.04831448738859,0.00230128952793811,0.0339796900394708,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g58659",57.1700242213259,-0.562334642333574,0.184473784162483,-3.04831737954849,0.00230126737760574,0.0339796900394708,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g14255",34.566341418036,0.764962419624881,0.250972908059314,3.04798803002312,0.00230379103905472,0.0340094541371565,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g19642",28.667744466602,-0.447051655848472,0.146680976607972,-3.04778210635512,0.00230537022979165,0.0340230593457772,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g32046",504.73911295741,-0.278169137214642,0.0912705916209034,-3.04774114284292,0.00230568448964142,0.0340230593457772,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g11914",82.56094407374,0.864091148969525,0.283565323404327,3.04723842321666,0.00230954440153381,0.0340728360528012,30206,34124,"sp|P04068|HYEP_RABIT","P04068","HYEP",1.82e-20,"Epoxide hydrolase 1 (EC 3.3.2.9) (Epoxide hydratase) (Microsomal epoxide hydrolase) (mEH)","arachidonic acid metabolic process [GO:0019369]; aromatic compound catabolic process [GO:0019439]; response to toxic substance [GO:0009636]","GO:0004301; GO:0005789; GO:0009636; GO:0016021; GO:0019369; GO:0019439; GO:0033961"
"g61573",22.3162289756336,0.530904298784017,0.17423258856182,3.04710102264047,0.00231060040088093,0.0340812342255911,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g33318",29.985394128557,-0.466633065902541,0.153144849158529,-3.04700463950637,0.00231134142241134,0.034084983933108,16335,20030,"sp|Q95SX7|RTBS_DROME","Q95SX7","RTBS",1.32e-18,"Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)","transposition, DNA-mediated [GO:0006313]","GO:0003964; GO:0006313"
"g22006",87.7772948182064,-0.461360014137529,0.151421803986349,-3.04685324036373,0.00231250586248829,0.0340949748325343,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g101504",1111.05416064897,2.27000720532946,0.745106257439365,3.04655501502641,0.00231480114290837,0.0341216308261386,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g44627",126.335439204677,0.495814166889336,0.16277771769432,3.04595846355596,0.00231939874201792,0.0341813779256026,7977,18884,"sp|P21328|RTJK_DROME","P21328","RTJK",1.4e-14,"RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",NA,"GO:0003964"
"g138967",400.191646263979,-0.301686482221561,0.0990466652843287,-3.04590246784709,0.00231983072784803,0.0341813779256026,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g72281",132.448747997834,0.377895803904923,0.124075521694659,3.04569183948222,0.00232145630640688,0.0341981333183246,NA,NA,NA,NA,NA,NA,NA,NA,NA
