id	gene_ontology_i_ds
g3816	GO:0000978; GO:0003682; GO:0003700; GO:0005634; GO:0006357; GO:0046872
g2850	GO:0003964; GO:0006313
g2885	GO:0003964; GO:0006313
g5581	GO:0003964
g5230	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g930	GO:0003964
g8118	GO:0003677; GO:0005634
g959	GO:0003964; GO:0006313
g5384	GO:0003964
g4003	GO:0000139; GO:0000149; GO:0005484; GO:0005768; GO:0005776; GO:0005789; GO:0005794; GO:0005829; GO:0006886; GO:0006888; GO:0006891; GO:0006896; GO:0006906; GO:0006914; GO:0008021; GO:0012507; GO:0016021; GO:0016189; GO:0016236; GO:0030136; GO:0031201; GO:0031902; GO:0042147; GO:0043025; GO:0043231; GO:0044306; GO:0048280; GO:0048471; GO:0050882; GO:0090161
g3366	GO:0003964; GO:0006313
g5015	GO:0003964; GO:0006313
g5032	GO:0005654; GO:0005694; GO:0005730; GO:0005829; GO:0006511; GO:0006620; GO:0051087; GO:0051220; GO:0071816; GO:0071818; GO:1904378
g4077	GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004519; GO:0006310; GO:0015074; GO:0046872
g2216	GO:0003964; GO:0006313
g331	GO:0003677; GO:0005634; GO:0008270; GO:0010468; GO:0045944
g8687	GO:0003964; GO:0006313
g5632	GO:0000122; GO:0000976; GO:0003677; GO:0003713; GO:0005634; GO:0005654; GO:0005730; GO:0006338; GO:0008270; GO:0031490; GO:0032452; GO:0032922; GO:0032993; GO:0034647; GO:0034720; GO:0035064; GO:0042393; GO:0045893; GO:0051090; GO:1901726
g3392	GO:0003964
g8620	GO:0003964; GO:0006313
g878	GO:0000381; GO:0001666; GO:0005634; GO:0005737; GO:0045666; GO:0045667; GO:0045892; GO:0046872
g7332	GO:0008146; GO:0016021
g6110	GO:0003964; GO:0006313
g8595	GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0046872
g5136	GO:0003723; GO:0003724; GO:0005524; GO:0005730; GO:0005737; GO:0008270; GO:0016887; GO:0048477
g8258	GO:0003964
g8121	GO:0003964
g8195	GO:0003964
g2323	GO:0003964
g4708	GO:0003964; GO:0006313
g5706	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g2381	GO:0003964; GO:0006313
g351	GO:0000122; GO:0000978; GO:0000981; GO:0000987; GO:0001228; GO:0001865; GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0006357; GO:0007595; GO:0010468; GO:0010628; GO:0010629; GO:0031065; GO:0032740; GO:0032868; GO:0042802; GO:0042803; GO:0042826; GO:0043370; GO:0043372; GO:0043376; GO:0043377; GO:0045944; GO:0046628; GO:0046872; GO:0051141; GO:0090336; GO:0120162; GO:1990837; GO:1990845; GO:2000320; GO:2000640
g3477	GO:0003964
g2070	GO:0005634; GO:0005654; GO:0005737; GO:0005819; GO:0005829; GO:0007059; GO:0016226; GO:0030496; GO:0071817; GO:0097361; GO:0097428; GO:0106035
g347	GO:0000981; GO:0003677; GO:0005634; GO:0035282; GO:0046872
g2883	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g6049	GO:0003964; GO:0006313
g5911	GO:0003964
g7804	GO:0005096; GO:0005737; GO:0007165; GO:0007614; GO:0007616; GO:0008306; GO:0043087; GO:0046580
g6555	GO:0003964; GO:0006313
g2744	GO:0003964; GO:0006313
g8853	GO:0000381; GO:0001666; GO:0005634; GO:0005737; GO:0045666; GO:0045667; GO:0045892; GO:0046872
g3353	GO:0000132; GO:0005737; GO:0005815; GO:0005874; GO:0005875; GO:0051012; GO:0051301; GO:0070840
g5005	GO:0000122; GO:0000977; GO:0000981; GO:0001227; GO:0005654; GO:0005829; GO:0006357; GO:0046872
g5362	GO:0005049; GO:0005634; GO:0005737; GO:0006611; GO:0031267
g1390	GO:0003964; GO:0006313
g3803	GO:0000978; GO:0000981; GO:0001228; GO:0002244; GO:0005634; GO:0005829; GO:0006355; GO:0046872; GO:0060712
g2641	GO:0003964; GO:0006313
g1941	GO:0000243; GO:0000381; GO:0000398; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005681; GO:0008187; GO:0008380; GO:0016607; GO:0030628; GO:0046833; GO:0051168; GO:0071004; GO:0071011; GO:0089701
g3102	GO:0000387; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0032797; GO:0034719; GO:0097504
g2312	GO:0004176; GO:0004252; GO:0005737
g9054	GO:0003964
g1097	GO:0000038; GO:0002082; GO:0005324; GO:0005524; GO:0005737; GO:0005765; GO:0005777; GO:0005778; GO:0005779; GO:0005789; GO:0006635; GO:0007031; GO:0015607; GO:0015910; GO:0016887; GO:0019899; GO:0030497; GO:0031966; GO:0031998; GO:0032000; GO:0036113; GO:0042626; GO:0042758; GO:0042760; GO:0042802; GO:0042803; GO:0043217; GO:0043531; GO:0046982; GO:0047617; GO:0048471; GO:0051900; GO:0055089; GO:0055092; GO:1900016; GO:1900407; GO:1903427; GO:1990535; GO:2001280
g8362	GO:0003964; GO:0006313
g4675	GO:0003964; GO:0046872
g2754	GO:0003964; GO:0006313
g5300	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g5783	GO:0003964; GO:0006313
g5913	GO:0003964
g3643	GO:0000502; GO:0005524; GO:0005634; GO:0005737; GO:0016887; GO:0030163; GO:0036402
g7829	GO:0000045; GO:0000407; GO:0006468; GO:0008285; GO:0010508; GO:0042802; GO:0044877; GO:0046777; GO:1903059; GO:1990316
g3476	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g7165	GO:0003677; GO:0007165; GO:0008285; GO:0046872; GO:0046983
g4705	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g818	GO:0003924; GO:0005096; GO:0005525; GO:0005829; GO:0007266; GO:0007415; GO:0016319; GO:0030215; GO:0045792; GO:0050770
g264	GO:0003964; GO:0006313
g7688	GO:0003964; GO:0006313
g4993	GO:0005524; GO:0005654; GO:0005730; GO:0005737; GO:0005886; GO:0005911; GO:0005912; GO:0005923; GO:0007155; GO:0007165; GO:0007166; GO:0008022; GO:0022409; GO:0030054; GO:0042995; GO:0051393; GO:0060090; GO:0065003; GO:0071944
g7464	GO:0003015; GO:0005886; GO:0005919; GO:0007391; GO:0008039; GO:0008104; GO:0008366; GO:0016021; GO:0019991; GO:0021682; GO:0035151; GO:0045202; GO:0045216; GO:0048786; GO:0060857; GO:0061343; GO:0072553; GO:0097105
g6267	GO:0003964; GO:0046872
g5629	GO:0003677; GO:0005634; GO:0006325; GO:0006338; GO:0007526; GO:0016577; GO:0030717; GO:0032452; GO:0032922; GO:0033749; GO:0034647; GO:0034720; GO:0034721; GO:0036098; GO:0043970; GO:0045475; GO:0045893; GO:0046872; GO:0070193; GO:0070822; GO:2000737
g2711	GO:0003964
g3355	GO:0003964
g5830	GO:0000381; GO:0003729; GO:0005634; GO:0005847; GO:0010508; GO:0043484; GO:0098789; GO:0110104
g474	GO:0000785; GO:0005634; GO:0005654; GO:0005737; GO:0008180; GO:0008284; GO:0034644; GO:0051220; GO:2000435
g508	GO:0005634; GO:0005654; GO:0016604; GO:0031625; GO:0034098; GO:0043130; GO:0043161; GO:0061629
g1214	GO:0003964
g5117	GO:0003964; GO:0006313
g8541	GO:0002244; GO:0005634; GO:0006260; GO:0006325; GO:0010468; GO:0016581; GO:0031101; GO:0035098; GO:0042393
g5298	GO:0003964; GO:0006313
g3089	GO:0005634; GO:0005737; GO:0007367; GO:0007440; GO:0007442; GO:0008544; GO:0009880; GO:0009946; GO:0016055; GO:0035220; GO:0035277; GO:0045944; GO:0048617; GO:0048619
g7113	GO:0003677; GO:0005634
g4882	GO:0003964; GO:0006313
g8823	GO:0005737; GO:0006915; GO:0007249; GO:0050769; GO:1902042
g6330	GO:0003682; GO:0005634; GO:0042393; GO:0045892
g1621	GO:0004176; GO:0004222; GO:0005524; GO:0005739; GO:0005745; GO:0016887; GO:0034982; GO:0046872; GO:0065003
g6286	GO:0003964; GO:0046872
g1825	GO:0000122; GO:0000978; GO:0003677; GO:0003712; GO:0005634; GO:0005654; GO:0005694; GO:0005730; GO:0006325; GO:0006357; GO:0006482; GO:0007283; GO:0008270; GO:0019843; GO:0021555; GO:0021592; GO:0021670; GO:0021678; GO:0021993; GO:0030307; GO:0030900; GO:0030901; GO:0030902; GO:0032452; GO:0035518; GO:0043524; GO:0045322; GO:0048596; GO:0051864; GO:0070544; GO:0140680; GO:1902459; GO:2000178
g4679	GO:0003964
g4788	GO:0005385; GO:0005887; GO:0006882; GO:0007165; GO:0010975; GO:0031113; GO:0036293; GO:0048471; GO:0071578; GO:1903561; GO:1903672
g3879	GO:0000139; GO:0005080; GO:0005198; GO:0005794; GO:0005829; GO:0006886; GO:0006888; GO:0006890; GO:0006891; GO:0030126; GO:1901998
g3817	GO:0000976; GO:0000978; GO:0000981; GO:0003677; GO:0005634; GO:0006355; GO:0046872; GO:0060041
g3106	GO:0005789; GO:0016021; GO:0043005; GO:0045202
g4404	GO:0003964; GO:0006313
g8426	GO:0000122; GO:0000977; GO:0000981; GO:0001227; GO:0005634; GO:0005654; GO:0005737; GO:0006357; GO:0045892; GO:0046872
g6714	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g1989	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g7487	GO:0003964
g6209	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g6118	GO:0003964
g2188	GO:0003964
g4014	GO:0005789; GO:0009953; GO:0016021
g3493	GO:0000139; GO:0005737; GO:0005813; GO:0006355; GO:0007252; GO:0007274; GO:0008021; GO:0008385; GO:0014069; GO:0015031; GO:0016020; GO:0016082; GO:0030165; GO:0031267; GO:0036064; GO:0042147; GO:0045202; GO:0048167; GO:0048788; GO:0048790; GO:0051092; GO:0098831; GO:0098882; GO:0098978; GO:0098982; GO:0099635
g5271	GO:0006325; GO:0044665; GO:0044666; GO:0048188; GO:0051568
g9011	GO:0003964
g1527	GO:0003964
g5476	GO:0003964; GO:0006313
g2010	GO:0003964; GO:0046872
g100	GO:0000122; GO:0000978; GO:0001227; GO:0001763; GO:0001822; GO:0001893; GO:0002250; GO:0003170; GO:0003281; GO:0003700; GO:0005634; GO:0005654; GO:0005737; GO:0006357; GO:0007281; GO:0008168; GO:0009791; GO:0010468; GO:0010628; GO:0010629; GO:0032259; GO:0032823; GO:0033082; GO:0035904; GO:0042127; GO:0042462; GO:0042826; GO:0045087; GO:0045165; GO:0046872; GO:0048844; GO:0051136; GO:0060576; GO:0060707; GO:0060976; GO:1990654; GO:1990837; GO:1990841
g3804	GO:0000122; GO:0000976; GO:0000978; GO:0000981; GO:0001227; GO:0001228; GO:0003700; GO:0005654; GO:0006355; GO:0042803; GO:0045944; GO:0046872
g334	GO:0000978; GO:0000981; GO:0001228; GO:0005634; GO:0005829; GO:0006355; GO:0007527; GO:0009953; GO:0032968; GO:0043565; GO:0046843; GO:0046872
g5834	GO:0003964; GO:0006313
g7986	GO:0004895; GO:0005887; GO:0007156; GO:0042675; GO:0045177; GO:0046533; GO:0050931; GO:0098595; GO:0098609
g4798	GO:0000122; GO:0000183; GO:0003682; GO:0005721; GO:0005730; GO:0006357; GO:0009267; GO:0010621; GO:0016584; GO:0030447; GO:0030466; GO:0031047; GO:0031078; GO:0031934; GO:0033553; GO:0036166; GO:0036170; GO:0036177; GO:0036180; GO:0042802; GO:0045944; GO:0070823; GO:0070824; GO:0071469; GO:0090053; GO:0099115; GO:0110129; GO:1900239; GO:1900436; GO:1900445; GO:1900743; GO:1990342
g3650	GO:0000280; GO:0005220; GO:0005509; GO:0005783; GO:0005789; GO:0005790; GO:0005886; GO:0006816; GO:0006874; GO:0006979; GO:0007591; GO:0007601; GO:0007608; GO:0007629; GO:0009267; GO:0010888; GO:0016021; GO:0016319; GO:0016529; GO:0030322; GO:0030536; GO:0030659; GO:0030667; GO:0035071; GO:0035091; GO:0042594; GO:0044295; GO:0046000; GO:0050909; GO:0051209; GO:0051482; GO:0055088; GO:0055089; GO:0060259; GO:0070588; GO:0070679; GO:0071361
g4480	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g1844	GO:0003964; GO:0006313
g1157	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g506	GO:0005634; GO:0005654; GO:0016604; GO:0031625; GO:0034098; GO:0043130; GO:0043161; GO:0061629
g3370	GO:0001881; GO:0005769; GO:0005802; GO:0005829; GO:0007032; GO:0030136; GO:0042147; GO:0042803; GO:0055037
g2541	GO:0003964; GO:0006313
g1492	GO:0003677; GO:0005634
g342	GO:0005634; GO:0005694; GO:0006357; GO:0043035; GO:0046872
g5616	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g1250	GO:0003964; GO:0006313
g6482	GO:0003964
g3777	GO:0003964
g121	GO:0007399; GO:0016567; GO:0016740; GO:0030154; GO:0046872
g911	GO:0000978; GO:0000981; GO:0005634; GO:0006355; GO:0046872
g7691	GO:0003964
g2948	GO:0004712; GO:0004713; GO:0004715; GO:0005102; GO:0005524; GO:0005737; GO:0005829; GO:0005886; GO:0006468; GO:0007169; GO:0007391; GO:0007395; GO:0007411; GO:0007424; GO:0007435; GO:0007476; GO:0016477; GO:0018108; GO:0030154; GO:0031234; GO:0034332; GO:0036335; GO:0042059; GO:0042742; GO:0043277; GO:0045087; GO:0045742; GO:0045874; GO:0045886; GO:0046529; GO:0048167; GO:0048749; GO:0051017; GO:0070374; GO:0071588; GO:0090136; GO:0106016
g8684	GO:0003964; GO:0006313
g4838	GO:0003964
g8972	GO:0003964
g8031	GO:0003964; GO:0006313
g5014	GO:0003964
g5339	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g3896	GO:0003964; GO:0006313
g4208	GO:0000030; GO:0004169; GO:0005783; GO:0009791; GO:0010468; GO:0016021; GO:0030154; GO:0030324; GO:0034976; GO:0035269; GO:0048286; GO:0055001; GO:0060447; GO:1901800
g1920	GO:0003964; GO:0006313
g6656	GO:0000978; GO:0001228; GO:0005634; GO:0006357; GO:0046872
g3996	GO:0005096; GO:0005764; GO:0005765; GO:0010508; GO:0032007; GO:0034198; GO:0035859; GO:0045792; GO:0048142; GO:0051321; GO:0051729; GO:1904262; GO:1990130
g1249	GO:0003964
g4263	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g2533	GO:0001649; GO:0005765; GO:0005829; GO:0005886; GO:0006898; GO:0007032; GO:0010008; GO:0015031; GO:0016020; GO:0030667; GO:0031901; GO:0035577; GO:0043231; GO:0070062; GO:1902954; GO:2000641
g2231	GO:0005737; GO:0005739; GO:0030156; GO:0044305; GO:0098978; GO:0099626
g9239	GO:0003964; GO:0006313
g4997	GO:0003143; GO:0005509; GO:0005634; GO:0007368; GO:0009887; GO:0009888; GO:0010468; GO:0016021; GO:0030326; GO:0030509; GO:0035108; GO:0042074; GO:0045879; GO:0048704; GO:0048842; GO:0055113; GO:0060971; GO:0060972; GO:0060976; GO:0061371; GO:0071907; GO:0097094; GO:0097155
g3762	GO:0005737; GO:0016255; GO:0030182; GO:0031410; GO:0042765; GO:0051402
g609	GO:0000122; GO:0003677; GO:0003700; GO:0005634; GO:0006355; GO:0006357; GO:0007298; GO:0007423; GO:0008039; GO:0016198; GO:0016203; GO:0016319; GO:0035220; GO:0046872; GO:0048813
g2084	GO:0005789; GO:0006457; GO:0006488; GO:0009312; GO:0016020; GO:0016021
g9138	GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0006310; GO:0008270; GO:0015074; GO:0016020; GO:0019013; GO:0019068; GO:0020002; GO:0039660; GO:0044185; GO:0044826; GO:0046718; GO:0072494; GO:0075713
g1824	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g2127	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g339	GO:0000785; GO:0005634; GO:0005700; GO:0033696; GO:0035075; GO:0043035; GO:0043565; GO:0045892; GO:0046872; GO:1905632; GO:1990188
g7808	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g3751	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
g2149	GO:0003964
g7447	GO:0003254; GO:0005243; GO:0005886; GO:0005921; GO:0006811; GO:0007602; GO:0007630; GO:0009416; GO:0009881; GO:0010496; GO:0010644; GO:0016021; GO:0016264; GO:0055085
g3926	GO:0003964; GO:0006313
g1600	GO:0003964
g6164	GO:0003964
g389	GO:0006623; GO:0019538; GO:0019898; GO:0031902; GO:0045053
g410	GO:0003964; GO:0006313
g3520	GO:0003964
g6411	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g3173	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g7492	GO:0000977; GO:0000981; GO:0005634; GO:0006357; GO:0007283; GO:0030154; GO:0046872
g1265	GO:0000145; GO:0005815; GO:0005829; GO:0006887; GO:0015031; GO:0032584; GO:0034451; GO:0090543; GO:2000535
g1329	GO:0003677; GO:0005634
g3463	GO:0003964; GO:0046872
g9154	GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0006310; GO:0008270; GO:0015074; GO:0016020; GO:0019013; GO:0019068; GO:0020002; GO:0039660; GO:0044185; GO:0044826; GO:0046718; GO:0072494; GO:0075713
g6515	GO:0000139; GO:0005789; GO:0006629; GO:0016021; GO:0016314
g6527	GO:0003964; GO:0006313
g59	GO:0000340; GO:0000932; GO:0005634; GO:0005844; GO:0005845; GO:0006355; GO:0016442; GO:0031047; GO:0031054; GO:0035197; GO:0035278; GO:0035279; GO:0045947; GO:0046872; GO:0060213; GO:0070551; GO:0070578; GO:1900153; GO:1990904
g2004	GO:0000122; GO:0003677; GO:0003697; GO:0005634; GO:0005654; GO:0005700; GO:0006268; GO:0006338; GO:0006357; GO:0007379; GO:0008134; GO:0008301; GO:0008348; GO:0017025; GO:0017055; GO:0032502; GO:0035218; GO:0043388; GO:0045892
g8537	GO:0005509; GO:0005829; GO:0005886; GO:0005905; GO:0006895; GO:0006897; GO:0015031; GO:0016197; GO:0016235; GO:0017124; GO:0019065; GO:0030122; GO:0030132; GO:0030136; GO:0031593; GO:0031901; GO:0032880; GO:0042802; GO:0043231; GO:0046718; GO:0048268; GO:0060170
g6042	GO:0005737; GO:0009058; GO:0016779
g3735	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g7551	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g6636	GO:0003964
g3008	GO:0003964; GO:0006313
g8938	GO:0003964
g4843	GO:0003964
g6751	GO:0004672; GO:0004674; GO:0004698; GO:0004712; GO:0005524; GO:0005737; GO:0005829; GO:0005886; GO:0006468; GO:0006606; GO:0007200; GO:0008340; GO:0009898; GO:0016020; GO:0018105; GO:0035556; GO:0042803; GO:0045087; GO:0046872; GO:0050829; GO:0050830; GO:0089700; GO:0106310; GO:1902554
g5700	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g2286	GO:0003677; GO:0005634
g1915	GO:0003964
g1766	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g914	GO:0000978; GO:0000981; GO:0005634; GO:0006355; GO:0046872
g3529	GO:0003964
g6549	GO:0003964
g9151	GO:0004722; GO:0004723; GO:0005516; GO:0005737; GO:0005955; GO:0006470; GO:0007143; GO:0030431; GO:0033192; GO:0035220; GO:0045995; GO:0046872; GO:0051321; GO:0097720
g8038	GO:0001525; GO:0001933; GO:0004830; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0006412; GO:0006436; GO:0006469; GO:0008285; GO:0010628; GO:0010835; GO:0019210; GO:0019901; GO:0019904; GO:0031334; GO:0032991; GO:0042803; GO:0045765; GO:0070062
g4123	GO:0003964; GO:0006313
g1808	GO:0000139; GO:0000242; GO:0001764; GO:0001891; GO:0001934; GO:0002093; GO:0002551; GO:0003376; GO:0003382; GO:0003924; GO:0003925; GO:0005525; GO:0005634; GO:0005737; GO:0005802; GO:0005829; GO:0005856; GO:0005886; GO:0005938; GO:0006897; GO:0006911; GO:0006935; GO:0006972; GO:0007010; GO:0007015; GO:0007155; GO:0007163; GO:0007186; GO:0007264; GO:0007411; GO:0008045; GO:0008283; GO:0008360; GO:0008361; GO:0010591; GO:0010592; GO:0010595; GO:0010762; GO:0010764; GO:0010811; GO:0014041; GO:0016020; GO:0016358; GO:0016477; GO:0016601; GO:0019897; GO:0019899; GO:0019901; GO:0021799; GO:0021831; GO:0021894; GO:0022604; GO:0030027; GO:0030031; GO:0030032; GO:0030036; GO:0030041; GO:0030334; GO:0030742; GO:0030838; GO:0030865; GO:0030900; GO:0031116; GO:0031234; GO:0031267; GO:0031410; GO:0031529; GO:0031901; GO:0031996; GO:0032587; GO:0032707; GO:0032956; GO:0034446; GO:0035567; GO:0035774; GO:0036464; GO:0042470; GO:0042826; GO:0042995; GO:0043197; GO:0043552; GO:0043652; GO:0044877; GO:0045216; GO:0045428; GO:0045453; GO:0045740; GO:0046425; GO:0048012; GO:0048168; GO:0048532; GO:0048812; GO:0048813; GO:0048870; GO:0048873; GO:0051022; GO:0051117; GO:0051492; GO:0051496; GO:0051668; GO:0051894; GO:0051932; GO:0055038; GO:0060071; GO:0060091; GO:0060263; GO:0060999; GO:0061344; GO:0071260; GO:0071526; GO:0071542; GO:0072659; GO:0090023; GO:0090103; GO:0097178; GO:0098794; GO:0098978; GO:1900026; GO:1902622; GO:1904948; GO:2000386
g7765	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g5430	GO:0003964
g4559	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g7365	GO:0003964; GO:0006313
g8639	GO:0000076; GO:0000729; GO:0000781; GO:0003677; GO:0003678; GO:0003723; GO:0004518; GO:0005524; GO:0005654; GO:0005737; GO:0005760; GO:0006260; GO:0006264; GO:0006284; GO:0016887; GO:0016890; GO:0017108; GO:0017116; GO:0033567; GO:0042645; GO:0043137; GO:0043139; GO:0043504; GO:0045740; GO:0046872; GO:0051539; GO:0071932; GO:1902990
g4875	GO:0004672; GO:0019835; GO:0030173; GO:0032880; GO:0045666; GO:0045860; GO:0046579; GO:0048471
g3654	GO:0003964; GO:0046872
g8693	GO:0003964; GO:0006313
g7793	GO:0003964; GO:0006313
g4514	GO:0003964; GO:0006313
g8682	GO:0003964
g5219	GO:0003964; GO:0006313
g4886	GO:0003964; GO:0006313
g2043	GO:0003964; GO:0006313
g6361	GO:0003677; GO:0005634
g8017	GO:0003964; GO:0006313
g5636	GO:0005249; GO:0005267; GO:0005886; GO:0005887; GO:0006813; GO:0008021; GO:0022841; GO:0030322; GO:0071805; GO:1990573
g6575	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g8903	GO:0003964; GO:0006313
g8222	GO:0001708; GO:0001933; GO:0003755; GO:0005739; GO:0005783; GO:0005829; GO:0006457; GO:0006915; GO:0007224; GO:0010468; GO:0016020; GO:0021904; GO:0030176; GO:0030513; GO:0031966; GO:0032991; GO:0035264; GO:0035556; GO:0042802; GO:0043010; GO:0043066; GO:0044183; GO:0046872; GO:0097718
g5245	GO:0003964
g7275	GO:0003964; GO:0006313
g8570	GO:0003964; GO:0006313
g1163	GO:0003964; GO:0006313
g3234	GO:0004674; GO:0005524; GO:0016021
g7910	GO:0000981; GO:0001889; GO:0005634; GO:0007519; GO:0008284; GO:0030154; GO:0043565; GO:0045627; GO:0045629; GO:0046622; GO:0048484; GO:0048513; GO:0048557
g1457	GO:0003723; GO:0003729; GO:0003730; GO:0005634; GO:0005654; GO:0005737; GO:0005783; GO:0005829; GO:0006397; GO:0007623; GO:0008143; GO:0008380; GO:0016020; GO:0017148; GO:0043025; GO:0045727; GO:0048027; GO:0070934; GO:0070937; GO:0071013; GO:0071204; GO:0071346; GO:0090367; GO:0097452; GO:0106002; GO:1900152; GO:1990635; GO:1990904; GO:2000767
g5064	GO:0005739; GO:0005770; GO:0005783; GO:0005789; GO:0005886; GO:0007053; GO:0007283; GO:0016006; GO:0016021; GO:0042284; GO:0046513; GO:0070938; GO:1904503
g6641	GO:0003964; GO:0006313
g5614	GO:0003964; GO:0006313
g7537	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g3909	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g3786	GO:0003964; GO:0006313
g5453	GO:0005737; GO:0006915; GO:0008270; GO:0019284; GO:0019509; GO:0046570
g4525	GO:0003964
g8686	GO:0003964; GO:0006313
g3799	GO:0003964
g5666	GO:0001764; GO:0001932; GO:0004930; GO:0005509; GO:0005886; GO:0007156; GO:0007413; GO:0016021; GO:0032880; GO:0036514; GO:0036515; GO:0060271; GO:0098609; GO:1904938
g2781	GO:0000978; GO:0001228; GO:0005634; GO:0006357; GO:0046872
g2369	GO:0003924; GO:0005525; GO:0005634; GO:0005783; GO:0005786; GO:0005829; GO:0006614; GO:0008312; GO:0016607; GO:0019003; GO:0030593; GO:0030851; GO:0030942; GO:0031017; GO:0043021; GO:0045047
g2441	GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0006310; GO:0008270; GO:0015074; GO:0016020; GO:0019013; GO:0019068; GO:0020002; GO:0039660; GO:0044185; GO:0044826; GO:0046718; GO:0072494; GO:0075713
g5449	GO:0003964; GO:0006313
g2709	GO:0001744; GO:0005737; GO:0006688; GO:0007281; GO:0007293; GO:0007298; GO:0007299; GO:0007411; GO:0008049; GO:0016021; GO:0016325; GO:0016333; GO:0019187; GO:0030707; GO:0030720; GO:0033227; GO:0042248; GO:0045165; GO:0045434; GO:0046662; GO:0048935
g1821	GO:0000122; GO:0000978; GO:0003677; GO:0003712; GO:0005634; GO:0005654; GO:0005694; GO:0005730; GO:0006325; GO:0006357; GO:0006482; GO:0007283; GO:0008270; GO:0019843; GO:0021555; GO:0021592; GO:0021670; GO:0021678; GO:0021993; GO:0030307; GO:0030900; GO:0030901; GO:0030902; GO:0032452; GO:0035518; GO:0043524; GO:0045322; GO:0048596; GO:0051864; GO:0070544; GO:0140680; GO:1902459; GO:2000178
g4872	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g2557	GO:0003964
g2353	GO:0003713; GO:0005634; GO:0005669; GO:0005737; GO:0006367; GO:0046982; GO:0051123; GO:0070578; GO:1900370
g7190	GO:0003964; GO:0006313
g4645	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g549	GO:0003964; GO:0006313
g5427	GO:0005634; GO:0005737; GO:0035071; GO:0042995; GO:0043067; GO:0043161; GO:0061670; GO:0080008; GO:0098793; GO:1990756
g2829	GO:0005049; GO:0005634; GO:0005643; GO:0005737; GO:0006611; GO:0031267
g5078	GO:0003677; GO:0005634
g4264	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
g7520	GO:0004028; GO:0004029; GO:0004030; GO:0005615; GO:0005737; GO:0005783; GO:0005829; GO:0005886; GO:0006081; GO:0006629; GO:0006805; GO:0008106; GO:0016021; GO:0018479
g6679	GO:0003964; GO:0006313
g8091	GO:0000978; GO:0003700; GO:0005634; GO:0006357; GO:0043565; GO:0045893; GO:0046872
g5013	GO:0003964
g3495	GO:0003964; GO:0006313
g11	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g335	GO:0000381; GO:0001666; GO:0005634; GO:0005737; GO:0045666; GO:0045667; GO:0045892; GO:0046872
g5003	GO:0003964; GO:0006313
g2357	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g7970	GO:0003964
g1141	GO:0003677; GO:0004519; GO:0005634; GO:0006313; GO:0015074
